player_name,pos,Draft Capital,birth_date,breakout_age,Year1,Age1,DOM1,DOM+1,PDOM1,PDOM+1,RDOM1,RDOM+1,Speed1,BMI1,YPC1,YCO/A1,MTF/A1,Break%1,elu1,Year2,Age2,DOM2,DOM+2,PDOM2,PDOM+2,RDOM2,RDOM+2,Speed2,BMI2,YPC2,YCO/A2,MTF/A2,Break%2,elu2,Year3,Age3,DOM3,DOM+3,PDOM3,PDOM+3,RDOM3,RDOM+3,Speed3,BMI3,YPC3,YCO/A3,MTF/A3,Break%3,elu3,Year4,Age4,DOM4,DOM+4,PDOM4,PDOM+4,RDOM4,RDOM+4,Speed4,BMI4,YPC4,YCO/A4,MTF/A4,Break%4,birthday_parsed,birthdate_source_url
Owen Marecic,RB,4.0,1988-10-04,,2007.0,18.91,0.005,0.003,0.0,0.0,0.0,0.0,,,,,,,,2007.0,18.91,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,2008.0,19.91,0.007,0.004,0.0,0.0,0.0,0.0,,,,,,,,2009.0,20.91,0.146,0.087,0.0,0.0,0.0,0.0,,,,,,,1988-10-04,https://www.pro-football-reference.com/players/M/MareOw00.htm
Owen Schmitt,RB,5.0,1985-02-13,,2005.0,20.55,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2005.0,20.55,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2006.0,21.55,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2006.0,21.55,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1985-02-13,https://www.pro-football-reference.com/players/S/SchmOw00.htm
P.J. Daniels,RB,4.0,1982-12-12,20.72,2002.0,19.72,0.01,0.01,0.0,0.0,0.0,0.0,,,,,,,,2002.0,19.72,0.113,0.107,0.0,0.0,0.0,0.0,,,,,,,,2003.0,20.72,0.712,0.676,0.0,0.0,0.0,0.0,,,,,,,,2003.0,20.72,0.058,0.055,0.0,0.0,0.0,0.0,,,,,,,1982-12-12,https://en.wikipedia.org/wiki/P._J._Daniels
Patrick Pass,RB,7.0,1977-12-31,,2001.0,23.67,0.006,0.005,0.0,0.0,0.0,0.0,,,,,,,,2002.0,24.67,0.078,0.074,0.0,0.0,0.0,0.0,,,,,,,,2003.0,25.67,0.029,0.028,0.0,0.0,0.0,0.0,,,,,,,,2004.0,26.67,0.017,0.016,0.0,0.0,0.0,0.0,,,,,,,1977-12-31,https://www.pro-football-reference.com/players/P/PassPa00.htm
Paul Perkins,RB,5.0,1994-11-16,18.79,2013.0,18.79,0.208,0.197,0.0,0.0,0.0,0.0,,,,,,,,2013.0,18.79,0.045,0.043,0.0,0.0,0.0,0.0,,,,,,,,2014.0,19.79,0.422,0.401,0.0,0.0,0.0,0.0,,,,,,,,2014.0,19.79,0.072,0.068,0.0,0.0,0.0,0.0,,,,,,,1994-11-16,https://www.pro-football-reference.com/players/P/PerkPa00.htm
Paul Smith,RB,5.0,1978-01-31,27.58,2003.0,25.58,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2005.0,27.58,0.185,0.129,0.94,0.658,0.0,0.0,,,,,,,,2006.0,28.58,0.299,0.209,0.932,0.652,0.0,0.0,,,,,,,,2007.0,29.58,0.144,0.101,0.967,0.677,0.0,0.0,,,,,,,1978-01-31,https://www.pro-football-reference.com/players/S/SmitPa00.htm
Peyton Hillis,RB,7.0,1986-01-21,19.61,2004.0,18.61,0.074,0.074,0.0,0.0,0.0,0.0,,,,,,,,2005.0,19.61,0.215,0.215,0.0,0.0,0.0,0.0,,,,,,,,2005.0,19.61,0.281,0.281,0.0,0.0,0.0,0.0,,,,,,,,2006.0,20.61,0.035,0.035,0.0,0.0,0.0,0.0,,,,,,,1986-01-21,https://www.pro-football-reference.com/players/H/HillPe00.htm
Phil Mafah,RB,7.0,2002-10-24,,2021.0,18.86,0.01,0.01,0.0,0.0,0.0,0.0,,,,,,,,2021.0,18.86,0.184,0.175,0.0,0.0,0.0,0.0,,,,,,,,2022.0,19.85,0.007,0.007,0.003,0.003,0.0,0.0,,,,,,,,2022.0,19.85,0.162,0.154,0.003,0.003,0.0,0.0,,,,,,,2002-10-24,https://en.wikipedia.org/wiki/Phil_Mafah
Pierre Strong,RB,4.0,1998-12-10,,2005.0,6.73,0.021,0.02,0.0,0.0,0.0,0.0,,,,,,,,2006.0,7.73,0.002,0.002,0.0,0.0,0.0,0.0,,,,,,,,2006.0,7.73,0.021,0.02,0.0,0.0,0.0,0.0,,,,,,,,2007.0,8.73,0.045,0.043,0.0,0.0,0.0,0.0,,,,,,,1998-12-10,https://www.pro-football-reference.com/players/S/StroPi00.htm
Qadree Ollison,RB,5.0,1996-09-08,18.98,2015.0,18.98,0.488,0.464,0.0,0.0,0.0,0.0,,,,,,,,2015.0,18.98,0.039,0.037,0.0,0.0,0.0,0.0,,,,,,,,2016.0,19.98,0.058,0.055,0.0,0.0,0.0,0.0,,,,,,,,2016.0,19.98,0.007,0.006,0.0,0.0,0.0,0.0,,,,,,,1996-09-08,https://www.pro-football-reference.com/players/O/OlliQa00.htm
Quentin Griffin,RB,4.0,1981-01-12,19.64,2000.0,19.64,0.474,0.451,0.0,0.0,0.0,0.0,,,,,,,,2000.0,19.64,0.057,0.055,0.0,0.0,0.0,0.0,,,,,,,,2001.0,20.64,0.122,0.116,0.0,0.0,0.0,0.0,,,,,,,,2001.0,20.64,0.35,0.332,0.0,0.0,0.0,0.0,,,,,,,1981-01-12,https://www.pro-football-reference.com/players/G/GrifQu00.htm
Quincy Wilson,RB,7.0,1981-04-26,,2001.0,20.35,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2001.0,20.35,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2002.0,21.35,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2002.0,21.35,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1981-04-26,https://www.pro-football-reference.com/players/W/WilsQu00.htm
Quinn Johnson,RB,5.0,1986-09-30,,2006.0,19.92,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,2007.0,20.92,0.003,0.003,0.0,0.0,0.0,0.0,,,,,,,,2008.0,21.92,0.006,0.006,0.0,0.0,0.0,0.0,,,,,,,,2008.0,21.92,0.077,0.077,0.0,0.0,0.0,0.0,,,,,,,1986-09-30,https://www.pro-football-reference.com/players/J/JohnQu00.htm
Quinshon Judkins,RB,2.0,2003-10-29,18.84,2022.0,18.84,0.044,0.044,0.001,0.001,0.0,0.0,,,,,,,,2022.0,18.84,0.615,0.615,0.001,0.001,0.0,0.0,,,,,,,,2023.0,19.84,0.444,0.444,0.0,0.0,0.0,0.0,,,,,,,,2023.0,19.84,0.059,0.059,0.0,0.0,0.0,0.0,,,,,,,2003-10-29,https://www.pro-football-reference.com/players/J/JudkQu00.htm
Quinton Ganther,RB,7.0,1984-07-15,21.13,2004.0,20.13,0.023,0.017,0.0,0.0,0.0,0.0,,,,,,,,2005.0,21.13,0.293,0.223,0.0,0.0,0.0,0.0,,,,,,,,2005.0,21.13,0.064,0.048,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1984-07-15,https://www.pro-football-reference.com/players/G/GantQu00.htm
RJ Harvey,RB,2.0,2001-02-04,21.57,2020.0,19.57,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2022.0,21.57,0.032,0.027,0.032,0.027,0.0,0.0,,,,,,,,2022.0,21.57,0.231,0.197,0.032,0.027,0.0,0.0,,,,,,,,2023.0,22.57,0.544,0.517,0.0,0.0,0.0,0.0,,,,,,,2001-02-04,https://www.pro-football-reference.com/players/H/HarvRJ00.htm
Rachaad White,RB,3.0,1999-01-12,21.64,2020.0,21.64,0.77,0.732,0.0,0.0,0.0,0.0,,,,,,,,2020.0,21.64,0.197,0.187,0.0,0.0,0.0,0.0,,,,,,,,2021.0,22.64,0.132,0.125,0.0,0.0,0.0,0.0,,,,,,,,2021.0,22.64,0.824,0.783,0.0,0.0,0.0,0.0,,,,,,,1999-01-12,https://www.pro-football-reference.com/players/W/WhitRa01.htm
Rashaad Penny,RB,1.0,1996-02-02,19.58,2014.0,18.58,0.005,0.004,0.0,0.0,0.0,0.0,,,,,,,,2015.0,19.58,0.21,0.16,0.0,0.0,0.0,0.0,,,,,,,,2015.0,19.58,0.06,0.045,0.0,0.0,0.0,0.0,,,,,,,,2016.0,20.58,0.527,0.4,0.0,0.0,0.0,0.0,,,,,,,1996-02-02,https://www.pro-football-reference.com/players/P/PennRa00.htm
Rashad Jennings,RB,7.0,1985-03-26,,2005.0,20.44,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2005.0,20.44,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985-03-26,https://www.pro-football-reference.com/players/J/JennRa00.htm
Rashard Mendenhall,RB,1.0,1987-06-19,19.2,2005.0,18.2,0.05,0.05,0.0,0.0,0.0,0.0,,,,,,,,2005.0,18.2,0.102,0.102,0.0,0.0,0.0,0.0,,,,,,,,2006.0,19.2,0.398,0.398,0.0,0.0,0.0,0.0,,,,,,,,2006.0,19.2,0.089,0.089,0.0,0.0,0.0,0.0,,,,,,,1987-06-19,https://www.pro-football-reference.com/players/M/MendRa00.htm
Rasheen Ali,RB,5.0,2001-02-16,20.54,2020.0,19.54,0.005,0.004,0.0,0.0,0.0,0.0,,,,,,,,2021.0,20.54,0.072,0.051,0.0,0.0,0.0,0.0,,,,,,,,2021.0,20.54,0.822,0.575,0.0,0.0,0.0,0.0,,,,,,,,2022.0,21.54,0.033,0.025,0.0,0.0,0.0,0.0,,,,,,,2001-02-16,https://www.pro-football-reference.com/players/A/AlixRa00.htm
Ray Davis,RB,4.0,1999-11-11,,2000.0,0.81,0.011,0.011,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-11-11,https://www.pro-football-reference.com/players/D/DaviRa04.htm
Ray Rice,RB,2.0,1987-01-22,,2005.0,18.61,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2005.0,18.61,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2006.0,19.61,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2006.0,19.61,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1987-01-22,https://www.pro-football-reference.com/players/R/RiceRa00.htm
Raymond Calais,RB,7.0,1998-04-02,,2016.0,18.42,0.067,0.051,0.0,0.0,0.0,0.0,,,,,,,,2017.0,19.42,0.002,0.001,0.0,0.0,0.0,0.0,,,,,,,,2017.0,19.42,0.048,0.037,0.0,0.0,0.0,0.0,,,,,,,,2018.0,20.42,0.012,0.009,0.0,0.0,0.0,0.0,,,,,,,1998-04-02,https://www.pro-football-reference.com/players/C/CalaRa00.htm
Reagan Maui'a,RB,6.0,1984-07-06,,2005.0,21.16,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2006.0,22.15,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2006.0,22.15,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1984-07-06,https://en.wikipedia.org/wiki/Reagan_Maui'a
Reggie Bush,RB,1.0,1985-03-02,20.5,2003.0,18.5,0.107,0.064,0.0,0.0,0.0,0.0,,,,,,,,2003.0,18.5,0.093,0.056,0.0,0.0,0.0,0.0,,,,,,,,2004.0,19.5,0.175,0.105,0.022,0.013,0.0,0.0,,,,,,,,2005.0,20.5,0.459,0.276,0.0,0.0,0.0,0.0,,,,,,,1985-03-02,https://www.pro-football-reference.com/players/B/BushRe00.htm
Reuben Droughns,RB,3.0,1978-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978-08-21,https://www.pro-football-reference.com/players/D/DrouRe00.htm
Rex Burkhead,RB,6.0,1990-07-02,20.17,2009.0,19.17,0.164,0.156,0.0,0.0,0.0,0.0,,,,,,,,2009.0,19.17,0.05,0.047,0.0,0.0,0.0,0.0,,,,,,,,2010.0,20.17,0.444,0.422,0.102,0.097,0.0,0.0,,,,,,,,2010.0,20.17,0.035,0.033,0.102,0.097,0.0,0.0,,,,,,,1990-07-02,https://www.pro-football-reference.com/players/B/BurkRe00.htm
Rhamondre Stevenson,RB,4.0,1998-02-23,22.52,2019.0,21.52,0.145,0.138,0.0,0.0,0.0,0.0,,,,,,,,2019.0,21.52,0.01,0.01,0.0,0.0,0.0,0.0,,,,,,,,2020.0,22.52,0.213,0.202,0.0,0.0,0.0,0.0,,,,,,,,2020.0,22.52,0.03,0.029,0.0,0.0,0.0,0.0,,,,,,,1998-02-23,https://www.pro-football-reference.com/players/S/StevRh00.htm
Rhett Ellison,RB,4.0,1988-10-03,,2008.0,19.91,0.009,0.005,0.0,0.0,0.0,0.0,,,,,,,,2009.0,20.91,0.038,0.023,0.0,0.0,0.0,0.0,,,,,,,,2010.0,21.91,0.092,0.055,0.0,0.0,0.0,0.0,,,,,,,,2011.0,22.91,0.044,0.042,0.0,0.0,0.0,0.0,,,,,,,1988-10-03,https://www.pro-football-reference.com/players/E/ElliRh00.htm
Rick Razzano,RB,7.0,1955-11-15,,2001.0,45.8,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,2001.0,45.8,0.002,0.002,0.0,0.0,0.0,0.0,,,,,,,,2002.0,46.8,0.026,0.026,0.0,0.0,0.0,0.0,,,,,,,,2002.0,46.8,0.033,0.033,0.0,0.0,0.0,0.0,,,,,,,1955-11-15,https://en.wikipedia.org/wiki/Rick_Razzano_(linebacker)
Robert Turbin,RB,4.0,1989-12-02,,2007.0,17.75,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2008.0,18.75,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2008.0,18.75,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2009.0,19.75,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1989-12-02,https://www.pro-football-reference.com/players/T/TurbRo00.htm
Rock Cartwright,RB,7.0,1979-12-03,21.75,2000.0,20.75,0.182,0.173,0.0,0.0,0.0,0.0,,,,,,,,2000.0,20.75,0.014,0.013,0.0,0.0,0.0,0.0,,,,,,,,2001.0,21.75,0.036,0.034,0.0,0.0,0.0,0.0,,,,,,,,2001.0,21.75,0.223,0.211,0.0,0.0,0.0,0.0,,,,,,,1979-12-03,https://www.pro-football-reference.com/players/C/CartRo01.htm
Rodney Anderson,RB,6.0,1980-11-19,36.78,2015.0,34.78,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,2017.0,36.78,0.081,0.077,0.0,0.0,0.0,0.0,,,,,,,,2017.0,36.78,0.253,0.24,0.0,0.0,0.0,0.0,,,,,,,,2018.0,37.78,0.048,0.046,0.0,0.0,0.0,0.0,,,,,,,1980-11-19,https://www.pro-football-reference.com/players/A/AndeCo00.htm
Ron Dayne,RB,1.0,1978-03-14,,2017.0,39.47,0.018,0.018,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978-03-14,https://www.pro-football-reference.com/players/D/DaynRo00.htm
Ronald Jones II,RB,2.0,1997-08-03,,2015.0,18.08,0.158,0.15,0.0,0.0,0.0,0.0,,,,,,,,2015.0,18.08,0.007,0.007,0.0,0.0,0.0,0.0,,,,,,,,2016.0,19.08,0.085,0.08,0.0,0.0,0.0,0.0,,,,,,,,2016.0,19.08,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,1997-08-03,https://www.pro-football-reference.com/players/J/JoneRo01.htm
Rondell Mealey,RB,7.0,1977-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977-02-24,https://www.pro-football-reference.com/players/M/MealRo00.htm
Ronnie Brown,RB,1.0,1981-12-12,,2000.0,18.72,0.002,0.002,0.0,0.0,0.0,0.0,,,,,,,,2001.0,19.72,0.024,0.024,0.0,0.0,0.0,0.0,,,,,,,,2001.0,19.72,0.163,0.163,0.0,0.0,0.0,0.0,,,,,,,,2002.0,20.72,0.063,0.063,0.0,0.0,0.0,0.0,,,,,,,1981-12-12,https://www.pro-football-reference.com/players/B/BrowRo05.htm
Ronnie Hillman,RB,3.0,1991-09-14,18.97,2010.0,18.97,0.503,0.382,0.0,0.0,0.0,0.0,,,,,,,,2010.0,18.97,0.027,0.02,0.0,0.0,0.0,0.0,,,,,,,,2011.0,19.96,0.064,0.049,0.0,0.0,0.0,0.0,,,,,,,,2011.0,19.96,0.684,0.52,0.0,0.0,0.0,0.0,,,,,,,1991-09-14,https://www.pro-football-reference.com/players/H/HillRo00.htm
Roschon Johnson,RB,4.0,2001-01-31,,2019.0,18.58,0.196,0.186,0.0,0.0,0.0,0.0,,,,,,,,2019.0,18.58,0.037,0.035,0.0,0.0,0.0,0.0,,,,,,,,2020.0,19.58,0.168,0.16,0.0,0.0,0.0,0.0,,,,,,,,2020.0,19.58,0.025,0.023,0.0,0.0,0.0,0.0,,,,,,,2001-01-31,https://www.pro-football-reference.com/players/J/JohnRo07.htm
Roy Helu,RB,4.0,1988-12-07,19.73,2007.0,18.73,0.005,0.005,0.0,0.0,0.0,0.0,,,,,,,,2007.0,18.73,0.027,0.026,0.0,0.0,0.0,0.0,,,,,,,,2008.0,19.73,0.036,0.035,0.0,0.0,0.0,0.0,,,,,,,,2008.0,19.73,0.24,0.228,0.0,0.0,0.0,0.0,,,,,,,1988-12-07,https://www.pro-football-reference.com/players/H/HeluRo00.htm
Royce Freeman,RB,3.0,1996-02-24,18.52,2014.0,18.52,0.35,0.333,0.014,0.013,0.0,0.0,,,,,,,,2014.0,18.52,0.028,0.027,0.014,0.013,0.0,0.0,,,,,,,,2015.0,19.52,0.531,0.504,0.0,0.0,0.0,0.0,,,,,,,,2015.0,19.52,0.082,0.078,0.0,0.0,0.0,0.0,,,,,,,1996-02-24,https://www.pro-football-reference.com/players/F/FreeRo00.htm
Rudi Johnson,RB,4.0,1979-10-01,20.92,2000.0,20.92,0.802,0.802,0.0,0.0,0.0,0.0,,,,,,,,2000.0,20.92,0.015,0.015,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979-10-01,https://www.pro-football-reference.com/players/J/JohnRu00.htm
Ryan D'Imperio,RB,7.0,1987-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1987-08-15,https://en.wikipedia.org/wiki/Ryan_D'Imperio
Ryan Mathews,RB,1.0,1987-10-10,,2007.0,19.89,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2008.0,20.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2008.0,20.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2009.0,21.89,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1987-10-10,https://www.pro-football-reference.com/players/M/MathRy00.htm
Ryan Moats,RB,3.0,1982-12-17,,2002.0,19.71,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2002.0,19.71,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2003.0,20.71,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2003.0,20.71,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1982-12-17,https://www.pro-football-reference.com/players/M/MoatRy00.htm
Ryan Torain,RB,5.0,1986-08-10,20.06,2006.0,20.06,0.391,0.235,0.0,0.0,0.0,0.0,,,,,,,,2006.0,20.06,0.105,0.063,0.0,0.0,0.0,0.0,,,,,,,,2007.0,21.06,0.052,0.031,0.0,0.0,0.0,0.0,,,,,,,,2007.0,21.06,0.174,0.104,0.0,0.0,0.0,0.0,,,,,,,1986-08-10,https://www.pro-football-reference.com/players/T/ToraRy00.htm
Ryan Williams,RB,2.0,1990-04-09,16.4,2005.0,15.4,0.184,0.14,0.0,0.0,0.0,0.0,,,,,,,,2005.0,15.4,0.044,0.034,0.0,0.0,0.0,0.0,,,,,,,,2006.0,16.4,0.349,0.265,0.0,0.0,0.0,0.0,,,,,,,,2006.0,16.4,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,1990-04-09,https://www.pro-football-reference.com/players/W/WillRy00.htm
Ryquell Armstead,RB,5.0,1996-10-30,19.84,2015.0,18.84,0.081,0.069,0.0,0.0,0.0,0.0,,,,,,,,2015.0,18.84,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,2016.0,19.84,0.456,0.388,0.0,0.0,0.0,0.0,,,,,,,,2016.0,19.84,0.006,0.005,0.0,0.0,0.0,0.0,,,,,,,1996-10-30,https://www.pro-football-reference.com/players/A/ArmsRy00.htm
Sam Rogers,RB,6.0,1999-05-17,,2013.0,14.29,0.001,0.001,0.001,0.001,0.0,0.0,,,,,,,,2013.0,14.29,0.013,0.012,0.001,0.001,0.0,0.0,,,,,,,,2014.0,15.29,0.025,0.024,0.0,0.0,0.0,0.0,,,,,,,,2014.0,15.29,0.067,0.064,0.0,0.0,0.0,0.0,,,,,,,1999-05-17,https://en.wikipedia.org/wiki/Sam_Rogers_(soccer)
Samaje Perine,RB,4.0,1995-09-16,18.96,2014.0,18.96,0.941,0.894,0.0,0.0,0.0,0.0,,,,,,,,2014.0,18.96,0.02,0.019,0.0,0.0,0.0,0.0,,,,,,,,2015.0,19.96,0.379,0.36,0.0,0.0,0.0,0.0,,,,,,,,2015.0,19.96,0.027,0.025,0.0,0.0,0.0,0.0,,,,,,,1995-09-16,https://www.pro-football-reference.com/players/P/PeriSa00.htm
Sammy Morris,RB,5.0,1977-03-23,,2012.0,35.44,0.004,0.003,0.0,0.0,0.0,0.0,,,,,,,,2012.0,35.44,0.101,0.076,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977-03-23,https://www.pro-football-reference.com/players/M/MorrSa00.htm
Saquon Barkley,RB,1.0,1997-02-09,18.56,2015.0,18.56,0.368,0.368,0.0,0.0,0.0,0.0,,,,,,,,2015.0,18.56,0.054,0.054,0.0,0.0,0.0,0.0,,,,,,,,2016.0,19.56,0.515,0.515,0.0,0.0,0.0,0.0,,,,,,,,2016.0,19.56,0.124,0.124,0.0,0.0,0.0,0.0,,,,,,,1997-02-09,https://www.pro-football-reference.com/players/B/BarkSa00.htm
Sean McHugh,RB,7.0,1982-05-27,,2000.0,18.27,0.003,0.003,0.0,0.0,0.0,0.0,,,,,,,,2001.0,19.27,0.009,0.009,0.0,0.0,0.0,0.0,,,,,,,,2001.0,19.27,0.004,0.004,0.0,0.0,0.0,0.0,,,,,,,,2002.0,20.27,0.01,0.01,0.0,0.0,0.0,0.0,,,,,,,1982-05-27,https://www.pro-football-reference.com/players/M/McHuSe00.htm
Shane Bannon,RB,7.0,1989-04-20,,2007.0,18.37,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,2008.0,19.37,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-04-20,https://en.wikipedia.org/wiki/Shane_Bannon
Shane Vereen,RB,2.0,1989-05-02,19.33,2008.0,19.33,0.065,0.039,0.0,0.0,0.0,0.0,,,,,,,,2008.0,19.33,0.225,0.135,0.0,0.0,0.0,0.0,,,,,,,,2009.0,20.33,0.498,0.299,0.0,0.0,0.0,0.0,,,,,,,,2009.0,20.33,0.098,0.059,0.0,0.0,0.0,0.0,,,,,,,1989-05-02,https://www.pro-football-reference.com/players/V/VereSh00.htm
Shaun Alexander,RB,1.0,1977-08-30,23.01,2000.0,23.01,0.838,0.796,0.0,0.0,0.0,0.0,,,,,,,,2000.0,23.01,0.007,0.007,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977-08-30,https://www.pro-football-reference.com/players/A/AlexSh00.htm
Shaun Chapas,RB,7.0,1988-05-02,,2007.0,19.33,0.004,0.004,0.0,0.0,0.0,0.0,,,,,,,,2007.0,19.33,0.008,0.008,0.0,0.0,0.0,0.0,,,,,,,,2008.0,20.33,0.035,0.035,0.0,0.0,0.0,0.0,,,,,,,,2008.0,20.33,0.003,0.003,0.0,0.0,0.0,0.0,,,,,,,1988-05-02,https://www.pro-football-reference.com/players/C/ChapSh00.htm
Shonn Greene,RB,3.0,1985-08-21,,2005.0,20.03,0.05,0.05,0.0,0.0,0.0,0.0,,,,,,,,2006.0,21.03,0.057,0.057,0.0,0.0,0.0,0.0,,,,,,,,2006.0,21.03,0.004,0.004,0.0,0.0,0.0,0.0,,,,,,,,2008.0,23.03,0.01,0.01,0.0,0.0,0.0,0.0,,,,,,,1985-08-21,https://www.pro-football-reference.com/players/G/GreeSh00.htm
Shyrone Stith,RB,7.0,1978-04-02,,2015.0,37.42,0.041,0.039,0.0,0.0,0.0,0.0,,,,,,,,2016.0,38.42,0.06,0.057,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978-04-02,https://www.pro-football-reference.com/players/S/StitSh00.htm
Snoop Conner,RB,5.0,1999-12-16,19.71,2019.0,19.71,0.337,0.337,0.0,0.0,0.0,0.0,,,,,,,,2019.0,19.71,0.013,0.013,0.0,0.0,0.0,0.0,,,,,,,,2020.0,20.71,0.194,0.194,0.0,0.0,0.0,0.0,,,,,,,,2020.0,20.71,0.012,0.012,0.0,0.0,0.0,0.0,,,,,,,1999-12-16,https://www.pro-football-reference.com/players/C/ConnSn00.htm
Sony Michel,RB,1.0,1995-02-17,20.54,2014.0,19.54,0.183,0.183,0.0,0.0,0.0,0.0,,,,,,,,2014.0,19.54,0.041,0.041,0.0,0.0,0.0,0.0,,,,,,,,2015.0,20.54,0.527,0.527,0.0,0.0,0.0,0.0,,,,,,,,2015.0,20.54,0.163,0.163,0.0,0.0,0.0,0.0,,,,,,,1995-02-17,https://www.pro-football-reference.com/players/M/MichSo00.htm
Spencer Nead,RB,7.0,1977-11-03,,2001.0,23.83,0.096,0.073,0.0,0.0,0.0,0.0,,,,,,,,2002.0,24.83,0.103,0.078,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977-11-03,https://www.pro-football-reference.com/players/N/NeadSp00.htm
Spencer Ware,RB,6.0,1991-11-23,19.77,2010.0,18.77,0.093,0.093,0.06,0.06,0.0,0.0,,,,,,,,2010.0,18.77,0.025,0.025,0.06,0.06,0.0,0.0,,,,,,,,2011.0,19.77,0.041,0.041,0.0,0.0,0.0,0.0,,,,,,,,2011.0,19.77,0.356,0.356,0.0,0.0,0.0,0.0,,,,,,,1991-11-23,https://www.pro-football-reference.com/players/W/WareSp00.htm
Stanley Havili,RB,7.0,1987-11-14,,2006.0,18.8,0.003,0.002,0.0,0.0,0.0,0.0,,,,,,,,2007.0,19.8,0.121,0.072,0.0,0.0,0.0,0.0,,,,,,,,2007.0,19.8,0.054,0.032,0.0,0.0,0.0,0.0,,,,,,,,2008.0,20.8,0.09,0.054,0.0,0.0,0.0,0.0,,,,,,,1987-11-14,https://www.pro-football-reference.com/players/H/HaviSt00.htm
Stepfan Taylor,RB,5.0,1991-06-09,19.23,2009.0,18.23,0.127,0.076,0.0,0.0,0.0,0.0,,,,,,,,2009.0,18.23,0.008,0.005,0.0,0.0,0.0,0.0,,,,,,,,2010.0,19.23,0.403,0.242,0.0,0.0,0.0,0.0,,,,,,,,2010.0,19.23,0.055,0.033,0.0,0.0,0.0,0.0,,,,,,,1991-06-09,https://www.pro-football-reference.com/players/T/TaylSt00.htm
